file_read_count,file_write_count,file_delete_count,file_rename_count,file_encrypt_like_count,changed_files_count,random_extension_flag,entropy_diff_mean,file_size_diff_mean,label
1,2,0,1,0,4,0,0.03786403248942081,156.57855438286796,benign
4,4,0,0,0,8,0,-0.10808461371718389,466.47941324218607,benign
5,3,0,0,0,8,0,-0.0253062737858765,427.3186476387866,benign
2,1,1,0,0,4,0,0.15550066434737758,149.78111875517135,benign
3,3,1,0,0,7,0,-0.15074893085106242,956.9268955445575,benign
5,11,0,1,0,17,0,0.38708725420788387,394.4662637770057,ransomware
2,2,0,0,0,4,0,0.249361079946554,552.8996405186441,benign
0,1,0,0,0,1,0,0.3516366247704495,590.0081400058624,benign
2,1,0,1,0,4,0,0.021282455907505413,-331.42517218273485,benign
1,5,2,3,1,11,1,0.4257051420503424,619.5521140537328,ransomware
0,8,0,2,1,10,0,0.4689638270355435,413.71585872347623,ransomware
3,3,0,1,0,7,0,-0.3908446283639191,-350.9005635741025,benign
4,8,1,0,1,13,0,0.3813473035853864,441.2058537960411,ransomware
3,2,0,1,0,6,0,0.21765928782706798,12.103302577818567,benign
0,2,0,1,0,3,0,0.59468212601255,260.9467817608921,benign
0,5,0,0,0,5,0,-0.3501934568114018,-291.4333988513027,benign
1,7,1,3,1,12,1,0.05629081401384842,195.62949186741463,ransomware
4,4,0,0,0,8,0,-0.03049944419228088,383.94433394527863,benign
3,2,0,0,0,5,0,0.00191228736742622,86.64777242161227,benign
2,2,0,1,0,5,0,0.03650482175183709,-88.98659961909846,benign
2,9,0,1,1,12,0,-0.22735973497779594,109.8452904062625,ransomware
1,2,0,1,0,4,0,0.025037454501518144,155.43521025039422,benign
3,4,0,0,0,7,0,0.36688141906512706,67.88340583820603,benign
2,5,0,0,0,7,0,0.15379854579127694,-460.3787416830638,benign
1,2,0,0,0,3,0,-0.16211192111731088,306.51176419320745,benign
2,3,1,0,0,6,0,-0.006625942101606948,-301.2804853076703,benign
5,10,1,0,1,16,0,0.2513702952335807,430.3607561504699,ransomware
1,4,1,0,0,6,0,0.03679341910876787,-361.8389613554019,benign
3,5,0,0,0,8,0,0.24674145011583465,104.38533253327964,benign
1,2,0,1,0,4,0,-0.2064482053541164,52.61317451017383,benign
2,3,0,0,1,5,0,0.01731160642041403,305.27578563880746,ransomware
4,4,0,1,0,9,0,-0.3146766789122967,-109.28312983157105,benign
2,5,1,0,1,8,0,0.11064638226380583,554.1906022294127,benign
5,5,1,0,1,11,0,0.39165350889969774,122.28547415893253,ransomware
1,8,0,3,0,12,1,0.13216672562348888,91.62520621925758,ransomware
3,8,0,0,1,11,0,0.10386759434239307,347.1349444773277,ransomware
1,8,0,2,0,11,0,0.24551505437036952,-6.611073131872075,ransomware
2,4,0,1,0,7,0,0.009441633842203992,418.7633781701869,benign
2,9,3,4,1,18,1,0.2753594929822337,520.9003881413964,ransomware
1,1,0,0,0,2,0,0.020885402585781303,-585.1903710103793,benign
4,8,0,1,1,13,0,-0.4027668109814619,305.40570424606653,ransomware
2,1,0,0,0,3,0,0.06066222362192068,368.72937741803446,benign
3,5,1,2,0,11,0,-0.050829108288578465,292.5718845448208,ransomware
1,6,0,0,0,7,0,0.006835289087726779,-98.8372112694714,benign
6,4,0,1,0,11,0,0.08168249227292967,194.361547810248,benign
6,4,1,0,0,11,0,-0.1085689584164205,-391.84304188683797,benign
6,7,1,0,0,14,0,0.3963364907519311,172.95994228106736,ransomware
4,10,2,3,1,19,1,0.0729639869024527,494.99057827397667,ransomware
3,6,0,0,0,9,0,0.14890094901477163,-375.52216619927106,benign
2,6,0,0,0,8,0,0.17693791245078977,-417.7849095171006,benign
4,5,1,0,0,10,0,-0.06119520441157812,271.65335656264074,benign
1,2,1,1,0,5,0,-0.2079826914502804,-29.11407640960705,benign
5,7,0,2,1,14,0,0.3379929586774868,834.1183616218026,ransomware
3,1,0,0,0,4,0,-0.24641475827629405,395.999524436163,benign
5,5,0,0,0,10,0,0.0030765107644030384,108.59209100682858,benign
3,6,1,1,1,11,0,0.2975496635105168,431.9034356888229,ransomware
4,5,0,0,1,9,0,-0.23719746443700795,672.5410999821985,benign
3,3,1,0,0,7,0,0.1744019485302983,-315.9146500511935,benign
5,4,0,1,0,10,0,-0.12534851925518595,355.3851297425295,benign
1,5,0,0,0,6,0,-0.0566137633787835,461.8218146654076,benign
2,5,0,0,0,7,0,-0.013905588724765397,254.5668364475418,benign
6,2,0,0,0,8,0,0.29881962687985475,-371.49565734353854,benign
6,0,0,0,0,6,0,0.11143325540060114,107.33163200337052,benign
0,10,1,0,1,11,0,-0.1283891181167977,328.704617969085,ransomware
4,4,0,1,0,9,0,-0.2238155791087029,481.7396709389439,benign
0,9,0,3,1,12,1,0.4496407352958542,227.0936526156089,ransomware
3,3,0,0,0,6,0,0.4386096733368444,-465.1071841697519,benign
6,2,0,1,0,9,0,-0.02557078399303891,-76.5686636763939,benign
3,5,0,0,0,8,0,-0.16234474440731378,-76.03322838474577,benign
3,3,3,0,0,9,0,-0.10688816339181123,378.3166805131433,benign
0,5,0,0,0,5,0,-0.03740334126913328,390.1114989548536,benign
5,5,2,0,1,12,0,0.043383257938569994,87.41506904198937,ransomware
4,2,0,1,0,7,0,0.45642009254621424,-227.19501598297597,benign
4,4,0,1,0,9,0,0.1101046729047232,687.0068947749917,benign
2,6,0,3,1,11,1,0.593981986172401,109.24000301811458,ransomware
3,5,0,1,0,9,0,0.012343353860326874,-31.077574604856835,benign
2,3,1,0,0,6,0,-0.5963316683431904,-378.18269524142204,benign
1,3,0,1,0,5,0,0.21462815289230516,-1.4941118496910377,benign
2,0,1,0,0,3,0,0.28291851598802625,344.8264735230339,benign
3,1,0,1,0,5,0,-0.17992202511947752,157.5084358519583,benign
3,2,0,0,0,5,0,-0.16088515913474297,-345.46100954882246,benign
4,8,1,2,0,15,0,0.023590706206984065,-101.0230551149478,ransomware
2,8,0,0,0,10,0,0.05528590567334147,230.5449537851893,benign
3,1,2,2,0,8,0,-0.2242718050606091,-33.83933800700961,benign
4,5,1,3,1,13,1,0.2041097594936746,700.6615633687859,ransomware
3,3,1,0,0,7,0,0.043920684097531595,-162.84724111262457,benign
4,5,1,0,0,10,0,-0.31574654484376663,100.43049480795267,benign
0,3,0,1,0,4,0,0.10220598330234833,-352.04568275385265,benign
4,7,0,1,1,12,0,0.11478020030521546,-141.583489884588,ransomware
3,4,0,0,0,7,0,0.30177754478894386,101.88479556179871,benign
0,5,0,1,0,6,0,0.1759346794175155,-383.8270992478331,benign
2,3,0,2,0,7,0,-0.634220209622597,-276.73633763648655,benign
3,4,0,0,0,7,0,-0.10104982990987349,42.06731752061545,benign
4,9,0,2,1,15,0,0.252787156369672,845.0065407126638,ransomware
2,10,1,4,1,17,1,-0.17021715887965455,137.77250529706382,ransomware
5,2,0,0,0,7,0,0.3153587502463614,633.459727519426,benign
2,2,0,0,0,4,0,0.057224079690593496,378.55235744054954,benign
6,8,0,0,0,14,0,0.18648714026124238,331.4341213532151,benign
2,4,3,4,1,13,1,-0.1862873016605588,278.3990718315549,ransomware
1,3,0,0,0,4,0,0.20018106811835357,89.21161421015954,benign
7,3,0,0,0,10,0,-0.31812815693286745,233.0169066526113,benign
3,3,1,0,0,7,0,0.18887401911923352,2.986801397958459,benign
3,6,1,3,0,13,1,0.5558585229694544,-90.58302828063543,benign
3,5,0,0,0,8,0,0.5046264353857551,323.7609245491455,benign
4,1,0,0,0,5,0,-0.18097313819825572,132.98033879673244,benign
5,2,1,1,0,9,0,-0.08370553708748583,344.72551340032396,benign
1,8,0,3,1,12,1,0.29050889645006434,346.1033395025852,ransomware
5,1,0,1,0,7,0,0.4809600777030709,-233.88135331332592,benign
5,3,0,0,1,8,0,-0.06056874198760559,285.03067851579857,benign
1,2,1,0,0,4,0,-0.5578312090960166,-57.26258212401622,benign
5,3,0,0,0,8,0,-0.07202849956678264,449.2993128102984,benign
4,1,0,0,0,5,0,-0.16825315194489102,40.43869044473976,benign
3,1,0,0,0,4,0,0.24920261337450086,-144.7766701140095,benign
3,1,0,1,0,5,0,-0.2999241915988135,-247.27929615527881,benign
2,4,0,1,0,7,0,0.20848216115997564,-165.3545583755437,benign
2,3,1,0,0,6,0,0.15477842574328055,62.50009363712997,benign
6,3,0,0,0,9,0,-0.018762491340872718,295.00766578068976,benign
4,5,0,2,1,11,0,0.1631835336415655,36.85805101202206,ransomware
2,2,0,0,0,4,0,-0.15221799985432902,-83.56753923144552,benign
1,2,2,0,0,5,0,-0.11547963230789958,484.0328120850268,ransomware
3,3,0,0,0,6,0,0.28129362330125063,-312.3898542217622,benign
4,1,1,1,0,7,0,-0.11109822033842955,160.1215051631253,benign
2,2,0,0,1,4,0,-0.18845980777220417,-135.96655123144103,benign
3,2,0,1,0,6,0,-0.02193114762391751,63.9970568777951,benign
3,12,0,2,1,17,0,-0.04307930072730712,380.5621730295617,ransomware
1,0,0,0,0,1,0,0.07648831175112496,39.799542538226035,benign
4,9,2,2,1,17,0,0.1701556939852341,502.14924482124724,ransomware
1,1,1,0,0,3,0,-0.0862535981318977,-191.66885298774702,benign
8,2,0,0,0,10,0,0.10964725647685777,110.3447844406769,benign
5,1,1,0,0,7,0,-0.3281179776864493,530.8179829052832,benign
4,5,0,1,0,10,0,0.32520496152365164,178.43311898452598,benign
2,2,0,0,0,4,0,-0.1593387579297184,-55.19998442423464,benign
2,4,0,0,0,6,0,0.19732335526727793,-690.8272274224801,benign
4,8,0,0,0,12,0,0.27211886009002,374.5255947387734,benign
4,2,0,0,0,6,0,0.23957087952219766,-184.46339726503578,benign
4,3,0,2,0,9,0,-0.0801848311525629,-215.29908157665352,benign
6,8,3,2,1,19,0,0.13854092717855215,968.94686229092,ransomware
2,12,0,0,1,14,0,0.22303588790251558,692.0207323575257,ransomware
1,3,1,0,0,5,0,-0.29278191588172375,-200.32105110907202,benign
4,3,0,0,0,7,0,-0.1436587594652732,308.9866209481129,benign
4,3,1,0,0,8,0,0.7906744809277348,538.063382927895,benign
3,10,2,1,1,16,0,0.26221892234085853,177.5654767985643,ransomware
0,7,0,0,0,7,0,0.04038793636993877,-516.2789136809084,benign
2,4,0,1,1,7,0,0.18724588658869212,-88.99431975179084,benign
2,14,0,2,0,18,0,-0.1522660931237328,-345.0896899008234,ransomware
5,4,0,0,0,9,0,0.3058053275251102,517.9765674314658,benign
6,1,0,2,0,9,0,-0.2557428330517214,425.3315962336954,benign
1,3,0,0,0,4,0,-0.0548090011538272,209.09022324948995,benign
0,5,0,0,0,5,0,0.002881302675999467,-501.65071896659344,benign
3,2,1,0,0,6,0,0.0776140256077116,262.0456429790165,benign
5,2,0,2,0,9,0,-0.20291681923787885,45.8190880801004,benign
3,3,0,1,0,7,0,-0.10203193764519938,786.7443742808665,benign
3,3,0,0,0,6,0,0.27701855947776377,196.57734251268377,benign
4,3,3,4,1,14,1,-0.43764508029851323,424.3030302143434,ransomware
3,1,1,2,0,7,0,-0.230207859145096,-245.50437787800195,benign
5,5,0,1,0,11,0,0.020342010136742996,77.49837623615564,benign
2,1,0,0,0,3,0,-0.20342711618077272,-114.96457521185059,benign
1,9,0,1,1,11,0,0.6397108623520184,604.9245050544239,ransomware
3,2,1,0,0,6,0,0.0890910705105231,309.7991282777249,benign
4,2,0,0,0,6,0,-0.1668861358437179,-115.7958296446507,benign
3,6,0,0,1,9,0,0.06332426629068821,201.71063351359345,ransomware
3,11,0,2,1,16,0,0.186621253331225,361.57742627922886,ransomware
1,3,0,0,0,4,0,0.07945651475462498,250.34332794160824,benign
5,14,2,2,1,23,0,0.33160573538140375,616.5828737830795,ransomware
4,2,0,0,0,6,0,-0.6554506025039422,597.1981182374012,benign
4,0,0,0,0,4,0,0.21523267163012447,-102.88265415261971,benign
5,5,1,0,0,11,0,0.23158030750153652,256.6739562765464,benign
4,6,0,0,0,10,0,0.16907182210292188,-479.89186655267997,benign
3,3,0,0,0,6,0,0.15268888279961074,183.65002569838006,benign
4,5,0,1,0,10,0,0.03562116639987964,84.36769720301137,benign
3,7,0,0,0,10,0,0.15647322233668198,-700.8556537317537,benign
3,3,2,0,0,8,0,0.19951852039927934,15.1037922308806,benign
2,4,1,1,1,8,0,0.44833540808061684,274.4023245277452,ransomware
4,1,0,1,0,6,0,-0.19116252799320296,-70.46683979302549,benign
3,5,0,0,0,8,0,0.0775119927595025,114.47177475736343,benign
1,2,0,1,0,4,0,-0.2991185050102883,48.312000529255364,benign
6,5,2,2,0,15,0,0.29237273324094637,-291.73046219581505,ransomware
4,3,0,0,0,7,0,0.00476689417023618,34.3911998321023,benign
3,5,0,1,1,9,0,0.1547814908084995,-613.6662449493073,ransomware
2,2,0,0,0,4,0,-0.059023839913442594,349.6065295273994,benign
1,6,0,0,0,7,0,-0.12693027904926985,346.6507707159417,benign
5,3,0,0,0,8,0,0.1353627848885856,489.99129549948344,benign
2,6,0,1,0,9,0,0.14118800045216484,256.12547448269106,benign
0,3,0,0,1,3,0,0.015527838057552354,341.7537322372463,benign
0,5,0,2,1,7,0,0.5835026021515033,195.64030739761782,ransomware
6,5,0,0,0,11,0,-0.3111820240575729,-151.10395307237425,benign
1,5,0,0,0,6,0,-0.12167271457646715,229.25180663804338,benign
1,6,0,2,0,9,0,0.3324397345296055,-157.7334283891443,ransomware
1,2,0,0,0,3,0,-0.3723614144010557,456.0148379678627,benign
6,6,1,0,1,13,0,0.32587886257355736,340.9800704514774,ransomware
4,3,1,0,0,8,0,0.054108696529507776,529.7570311972961,benign
2,5,0,1,0,8,0,-0.43014840643277547,21.701063080879024,benign
3,2,0,1,0,6,0,-0.4064252822518423,-89.79831383971822,benign
2,1,1,0,0,4,0,0.526411051184735,-624.257892033248,benign
3,5,0,3,1,11,1,0.1376239189492204,192.83389079986193,ransomware
2,5,0,0,0,7,0,-0.11580102617610032,231.3191778297384,benign
5,2,0,0,0,7,0,-0.11338061237142501,44.47477821039034,benign
2,2,1,0,0,5,0,-0.01148056751167954,-224.75375060764196,benign
2,3,0,1,0,6,0,-0.2744531635604357,526.5492759030317,benign
3,5,1,1,1,10,0,0.26917419274313914,407.3986324058561,ransomware
3,1,0,0,0,4,0,-0.04274518089158413,165.6260953660605,benign
3,2,0,0,0,5,0,-0.05763549813577075,221.97312791963125,benign
3,7,0,4,1,14,1,0.08830434931065718,550.622695453116,ransomware
1,4,1,1,0,7,0,0.1499376462725001,543.01114590919,benign
5,5,1,1,1,12,0,0.47551072855502374,201.68095951541227,ransomware
2,1,0,0,0,3,0,-0.37410940390424857,253.96999521958998,benign
2,2,0,0,0,4,0,0.29646172859597747,258.8725992747305,benign
3,4,2,1,0,10,0,0.44673406621490025,134.4888293668422,benign
5,5,0,0,0,10,0,0.4215831661438265,131.15890498425435,benign
5,9,3,3,0,20,1,0.13206525302276856,-274.7968755490162,ransomware
2,1,0,0,0,3,0,0.6237917486166913,466.77462340627153,benign
5,2,1,0,0,8,0,0.2849333653762529,660.7924026081812,benign
3,4,0,1,0,8,0,-0.24577874724291063,118.97354868757037,benign
1,3,0,0,0,4,0,-0.29023035543710285,670.3546538777312,benign
5,2,1,0,0,8,0,0.24980701268775576,-293.92230887511363,benign
1,6,1,4,0,12,1,-0.0869906906829464,272.19226414677917,ransomware
2,1,0,1,0,4,0,0.3387611449650468,38.41409429533887,benign
6,3,0,1,1,10,0,0.21712855179059537,583.1428861782665,benign
2,5,1,1,0,9,0,0.18599123906262477,-497.70681148547783,benign
5,3,0,1,0,9,0,-0.5456014923889599,206.00414902014828,benign
0,2,0,1,0,3,0,-0.03197811496841854,-294.1053902552774,benign
1,7,1,0,0,9,0,0.2808160302396108,-762.0759659717534,benign
3,6,0,0,0,9,0,0.25801273280238435,539.4675506891717,ransomware
2,2,0,1,0,5,0,-0.3678175032359052,138.91449831622845,benign
7,2,0,0,0,9,0,-0.04159998075016372,77.07430719392454,benign
6,5,0,1,0,12,0,-0.09094177200535104,416.66930097110276,benign
3,3,0,3,1,9,1,-0.334331301790892,-1.9947591366566257,ransomware
4,3,0,0,0,7,0,0.020081675187140345,-361.3198242851256,benign
5,4,0,0,0,9,0,0.10534056033706243,216.5860528184426,benign
2,2,0,0,0,4,0,0.23394314572936972,-153.81353898683358,benign
6,6,0,0,0,12,0,0.08854138237905052,-20.851561140753603,benign
4,2,0,1,1,7,0,0.1812366616505588,366.4777648345411,benign
3,3,0,0,0,6,0,-0.06027755256326413,226.36203433349118,benign
5,3,1,0,0,9,0,-0.1465197751909637,487.4650451524541,benign
1,5,3,1,0,10,0,0.42964845361952725,-527.266445071099,benign
4,9,2,1,0,16,0,0.10444086357381184,179.8496031909582,ransomware
6,11,0,2,1,19,0,0.4367359318332601,377.8438373903725,ransomware
3,4,0,1,0,8,0,-0.05461183371706003,31.342103655881907,benign
2,3,0,0,0,5,0,-0.44174548236932665,734.3012679706513,benign
2,1,0,0,0,3,0,0.10775339219455637,-117.96286658293837,benign
6,0,0,1,0,7,0,-0.04441715864946751,224.91280046388346,benign
2,6,1,0,0,9,0,-0.5712532213051811,430.30650520931584,benign
5,3,0,0,0,8,0,0.2539502367905005,805.9873215315727,benign
3,8,0,2,0,13,0,0.4824563164433757,485.4393162559988,benign
0,2,1,1,0,4,0,-0.28041952024598676,27.80651293005255,ransomware
0,3,1,0,0,4,0,0.28677628319949855,-8.398573154235706,benign
1,4,0,0,0,5,0,-0.2918361963448387,997.6378351873794,benign
8,5,1,0,1,14,0,0.2830576675231102,-475.00664154180845,ransomware
3,1,0,1,0,5,0,0.049583215094393986,249.98800121509154,benign
2,2,0,0,0,4,0,0.33644875363970284,-64.76589464003585,benign
6,2,0,0,1,8,0,0.3780739839614667,23.18304933859804,benign
2,2,0,0,0,4,0,0.018179345789432214,-207.88971156820025,benign
2,6,0,4,1,12,1,0.2742316889771185,350.89067628489875,ransomware
6,5,0,1,0,12,0,0.2631121266615419,-276.6934269985629,benign
6,2,0,0,0,8,0,-0.12882632651401194,-292.5109581181475,benign
1,10,0,2,1,13,0,0.5390759521950186,287.0833915967469,ransomware
3,5,1,2,0,11,0,-0.08970148938936058,-13.774476892044987,ransomware
1,7,2,2,1,12,0,-0.3502719447750088,335.44444633032646,ransomware
5,5,1,1,0,12,0,0.0259368248747753,-336.7825458991763,benign
5,2,0,1,0,8,0,0.30829728301499737,7.8460752969327885,benign
2,6,1,1,1,10,0,0.017523985599975783,389.2527124033803,ransomware
5,3,2,2,1,12,0,0.35826132496965674,607.7876780956415,ransomware
2,4,0,1,0,7,0,0.344014173793035,90.52815004459703,benign
1,4,0,1,0,6,0,0.01834521848312544,-438.68302940324793,benign
2,3,0,0,0,5,0,-0.07947065383113185,188.63763291791338,benign
5,8,1,2,0,16,0,0.34634895962049017,133.34812794455777,ransomware
1,3,1,0,1,5,0,0.03111195249455169,470.3752370090304,benign
4,2,0,1,0,7,0,-0.3642867222675163,181.67926369550653,benign
3,3,0,1,0,7,0,-0.3713793134995854,-146.68849210085074,benign
2,3,0,2,0,7,0,-0.28149893365312006,35.0855884098863,benign
5,4,1,2,1,12,0,0.08613525229057697,380.0143023808557,ransomware
2,1,1,1,1,5,0,-0.04274790783046466,247.22621205218735,benign
3,6,1,3,1,13,1,0.18262001461156746,100.72275378570816,ransomware
2,9,1,1,0,13,0,0.1598415583459002,345.33137256734847,ransomware
4,3,0,0,1,7,0,-0.2788581052493792,619.8578006152763,benign
2,2,1,1,0,6,0,0.20140941171664292,-27.478673366632663,benign
1,2,0,1,0,4,0,0.36081053743591557,-316.1170896122907,benign
1,5,0,5,1,11,1,0.26026217597555734,337.14461346804757,ransomware
6,3,2,1,0,12,0,0.04497450166662551,-120.89489075665674,benign
4,3,0,1,0,8,0,0.03249928318143607,-101.0823345120879,benign
0,4,1,3,0,8,1,0.3671788957190911,-44.905701395990306,ransomware
4,3,0,0,0,7,0,-0.08449190233331226,751.2717648928291,benign
3,13,3,4,0,23,1,0.0004992693348907506,117.30456469428651,ransomware
6,3,0,1,0,10,0,0.4452734958745581,-96.93753329952546,benign
2,3,1,0,0,6,0,-0.5210656933187557,-26.641366496022926,benign
3,0,0,0,0,3,0,0.14490460244275358,-312.9414916738885,benign
3,12,2,1,0,18,0,0.5605759084903038,445.2407513917981,ransomware
3,6,0,0,0,9,0,-0.1958965439465482,268.6319628533432,benign
3,7,1,4,1,15,1,0.2207516759794745,272.735383886705,ransomware
2,7,0,2,1,11,0,0.1872640743708293,477.17883399960687,ransomware
6,2,0,0,0,8,0,0.15957935773093837,32.139838789424054,benign
1,8,0,2,0,11,0,-0.41959287126778266,401.31710825288405,ransomware
2,0,0,1,0,3,0,0.09832585753647322,-354.7190866408923,benign
1,6,1,0,0,8,0,-0.21654907873015888,305.62502762861493,benign
2,0,0,0,0,2,0,-0.32933753499033736,-280.24468165449326,benign
1,9,0,3,1,13,1,-0.007516553367483719,390.266927267986,ransomware
2,1,0,0,0,3,0,0.3163821146325411,392.1587866972332,benign
2,5,0,2,0,9,0,0.27303240717860994,-128.76056686966544,benign
3,1,0,0,0,4,0,0.09621955681445704,75.6212691522322,benign
4,4,0,0,0,8,0,-0.09592238995306848,-576.5801556793376,benign
5,2,0,0,0,7,0,-0.41415620828493865,74.27860071879533,benign
4,8,0,1,0,13,0,0.30702862719322827,567.3331534799414,ransomware
5,7,0,1,1,13,0,0.31499302328863854,-31.89251400407835,ransomware
1,3,0,0,0,4,0,-0.07556618791248201,314.7139176913844,benign
2,9,1,5,0,17,1,-0.374181503996163,97.10038453602621,ransomware
6,2,1,0,0,9,0,0.12002032106854581,-356.1384183029835,benign
3,9,1,2,1,15,0,0.47603599207378866,59.89873257974318,ransomware
5,1,0,1,0,7,0,-0.5546879021974903,297.8730838417779,benign
2,3,0,0,0,5,0,0.22976922465701774,390.7184435192709,benign
2,2,0,0,0,4,0,0.3377429141150298,-10.578255377610468,benign
2,7,0,3,1,12,1,0.44906250473982423,490.3490344770539,ransomware
3,3,2,0,0,8,0,-0.07962594006577896,-109.05140996474967,benign
5,3,0,1,0,9,0,0.06281881163855074,209.94114185416933,benign
3,1,0,0,0,4,0,0.23169070390227403,-251.02129218026994,benign
3,1,0,1,0,5,0,0.49466434717987257,235.5429434386492,benign
4,4,0,0,0,8,0,0.12694802610346476,395.2347299070057,benign
2,4,0,0,0,6,0,-0.019898964074943508,-40.86329285647565,benign
6,5,0,3,0,14,1,0.04694978463191398,53.033818848293244,ransomware
6,4,0,0,0,10,0,-0.029974589566425146,-555.6040322837307,benign
2,3,0,0,0,5,0,0.4644512499492002,15.295313283023326,benign
3,4,0,0,0,7,0,-0.10096090104160896,219.8370712831525,benign
3,6,2,1,1,12,0,0.1457486683655229,61.783128893113854,ransomware
6,13,2,3,1,24,1,-0.08143964952078667,492.18728835321144,ransomware
3,1,1,1,1,6,0,-0.23035414944893562,193.24612792713242,benign
7,3,0,1,0,11,0,0.34643657622144464,250.13590444838965,benign
1,1,0,1,0,3,0,0.17916964937858684,-67.22769716994452,benign
1,4,0,0,0,5,0,0.12570882354305238,354.9501860142793,benign
3,5,1,5,1,14,1,-0.06538918165054022,192.765113414054,ransomware
6,2,0,1,0,9,0,-0.025183986155892176,116.40823202339458,benign
3,4,0,0,0,7,0,0.2211765304261643,-3.778628113938865,benign
3,1,0,0,0,4,0,0.04905909925962979,-326.3067169932893,benign
1,7,1,1,0,10,0,0.052916194725327506,327.52513881948795,ransomware
4,1,0,0,0,5,0,-0.013570465604676679,60.835174114996825,benign
2,3,1,1,0,7,0,-0.07679890186866452,180.2289364526623,benign
2,4,0,0,0,6,0,0.4584148129080902,108.93463629908281,benign
5,6,5,1,1,17,0,0.47359571675157786,37.78745606663804,ransomware
5,4,0,0,0,9,0,-0.16186348113717464,455.41343791535076,benign
2,4,2,0,0,8,0,0.19878448903716023,363.7740597144717,benign
0,2,0,0,0,2,0,-0.18004453177871996,539.9058118437617,benign
3,4,0,1,0,8,0,0.4165275407383004,140.32125121667977,benign
2,3,0,1,0,6,0,0.16488554151793933,-81.45133094527426,benign
3,2,1,0,0,6,0,0.13729818323716647,296.32326142750685,benign
5,5,0,0,0,10,0,0.8313478772174293,-185.5437089417842,benign
6,2,0,0,0,8,0,0.297021502745588,-60.22445008990661,benign
3,3,0,0,0,6,0,0.04934413072988146,-83.46630691160007,benign
4,2,0,3,0,9,1,0.37372747840708326,-6.356907671369491,ransomware
4,2,0,0,0,6,0,0.30061681254160116,-128.345373409583,benign
1,8,2,1,1,12,0,0.12076289027419668,448.57265997923724,ransomware
1,2,0,0,0,3,0,-0.02584817256225958,-194.65920905710303,benign
2,4,0,0,0,6,0,0.25341561452285943,308.01109206104155,benign
3,2,0,0,0,5,0,0.26435899120802214,-184.3813082302204,benign
2,0,0,0,0,2,0,-0.4203832320984148,297.67412280191957,benign
3,6,1,1,0,11,0,-0.015422520049224994,207.08621694998803,benign
1,4,0,0,0,5,0,0.048370138536080985,130.44704746651254,benign
8,7,0,1,0,16,0,0.16602153541542375,162.5966589569778,benign
6,4,1,2,1,13,0,-0.1500251724526374,867.0865871539361,ransomware
0,0,2,0,0,2,0,-0.7949645049466739,18.07541549257446,benign
2,9,3,1,0,15,0,0.16894612619342955,247.40349499190967,ransomware
4,3,1,0,0,8,0,0.1658959203006228,-52.72142308346591,benign
1,3,0,0,0,4,0,-0.34959874608486075,233.3704700152911,benign
2,5,0,0,0,7,0,0.3299894591822074,129.502566579185,benign
1,3,0,0,0,4,0,-0.03312277695286535,165.08999004209252,benign
1,4,0,1,0,6,0,-0.04961657937433863,209.69495779571832,benign
0,4,0,0,0,4,0,0.35455994712488437,547.8948057210649,benign
3,3,0,0,0,6,0,0.22779198345711468,210.01310294079838,benign
1,5,0,1,0,7,0,-0.016331885851037772,237.9036871272383,benign
1,3,0,0,0,4,0,0.14375436397471356,25.98063983237541,benign
3,7,0,2,0,12,0,-0.07963120911007576,-374.02387588924944,ransomware
3,12,2,1,0,18,0,0.10029928553669039,215.85081215572322,ransomware
3,9,1,1,1,14,0,0.2726935564009325,238.32866894467696,ransomware
6,6,0,0,1,12,0,-0.4477336895717561,568.501865204619,ransomware
1,5,0,0,0,6,0,0.12574823005369368,-64.36766802658676,benign
3,2,1,1,0,7,0,-0.18107785558978148,-40.62838308594749,benign
3,6,1,1,1,11,0,0.010959299660609045,-166.5031827963407,ransomware
0,5,1,1,0,7,0,-0.12159432776405164,-213.46246965438309,benign
3,2,0,0,0,5,0,0.3316865506002229,147.33437381473766,benign
0,1,0,0,0,1,0,-0.08104248461328059,227.338770901378,benign
5,3,0,1,0,9,0,-0.27434366275336863,-42.144027229008216,benign
2,3,0,0,1,5,0,-0.19396784375247528,187.76004816134375,benign
4,5,2,2,1,13,0,0.6014503406537872,442.26280682485515,ransomware
1,3,0,0,0,4,0,0.11263074797849537,-523.9574244079397,benign
4,4,0,0,0,8,0,-0.3135730514708884,179.1283326116946,benign
3,12,1,4,1,20,1,0.33984363586832783,742.1125305801698,ransomware
2,4,0,0,0,6,0,0.247737078817428,-19.24196336091798,benign
1,0,1,0,0,2,0,0.18611013231814294,406.78325548752406,benign
3,9,0,1,0,13,0,-0.15037007502657376,-396.843687762065,benign
2,5,0,0,0,7,0,-0.06952717923383252,-266.48189027048386,benign
1,7,2,4,0,14,1,0.1596578394830375,219.67439366068018,ransomware
3,2,0,1,1,6,0,-0.4329776330575762,-442.88186335509704,benign
3,5,0,1,1,9,0,0.2554572338334287,154.60190171300903,ransomware
4,2,0,0,0,6,0,-0.39587697696169266,539.1134426138897,benign
1,3,1,0,1,5,0,0.16345209936735805,173.0052947139141,ransomware
3,11,0,2,1,16,0,0.04637132811870828,370.2871562195821,ransomware
6,9,0,2,1,17,0,0.1288463164997592,133.676189336767,ransomware
2,1,0,1,0,4,0,-0.24221070231035902,480.472441298159,benign
